V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51
111,114,114,111,111,114,111,111,111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,1
114,114,111,111,114,111,111,111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,1
114,111,111,114,111,111,111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,1
111,111,114,111,111,111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,1
111,114,111,111,111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,1
114,111,111,111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,1
111,111,111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,1
111,111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,1
111,117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,1
117,117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,1
117,120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,1
120,120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,1
120,117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,1
117,120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,1
120,120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,1
120,117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,1
117,120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,1
120,117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,1
117,117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,1
117,120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,1
120,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,1
117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,1
117,117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,1
117,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,1
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,1
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,1
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,1
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,1
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,1
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,1
120,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,1
120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,1
120,120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,1
120,120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,1
120,120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,1
120,120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,1
120,120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,1
120,120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,1
120,120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,1
120,120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,1
120,120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,1
120,120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,1
120,120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,1
120,123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,1
123,120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,1
120,120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,1
120,120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,1
120,120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,1
120,120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,1
120,120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,1
120,120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,1
120,120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,1
120,120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,1
120,120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,1
120,120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,1
120,120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,1
120,120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,1
120,123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,1
123,120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,1
120,111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,1
111,96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,1
96,84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,1
84,84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,1
84,84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,1
84,84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,1
84,84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,1
84,87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,1
87,84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,1
84,84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,1
84,87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,1
87,87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,1
87,87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,1
87,90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,1
90,93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,1
93,93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,1
93,93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,1
93,93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,1
93,93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,1
93,93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,1
93,93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,1
93,96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,1
96,99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,1
99,96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,1
96,93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,1
93,96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,1
96,93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,1
93,90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,1
90,96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,1
96,93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,1
93,96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,1
96,96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,1
96,96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,1
96,99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,1
99,99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,1
99,99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,1
99,99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,111,1
99,99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,111,99,1
99,99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,111,99,102,1
99,99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,111,99,102,111,1
99,99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,111,99,102,111,111,1
99,96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,111,99,102,111,111,111,1
96,96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,111,99,102,111,111,111,108,1
96,96,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,93,93,90,87,84,78,105,114,114,111,111,111,111,114,111,111,111,111,111,111,111,111,111,111,111,99,102,111,111,111,108,111,1
